,PlayerID,FirstName,LastName,Position,Height,Weight,BirthDate,College,PositionCategory,PhotoUrl,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick
884,21991,De'Jon,Harris,LB,"5'11""",234.0,1997-11-01T00:00:00,Arkansas,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21991.png,2020.0,,
885,22007,Kamal,Martin,LB,"6'3""",239.0,1998-06-17T00:00:00,Minnesota,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22007.png,2020.0,5.0,175.0
886,22040,Jon,Runyan,G,"6'4""",319.0,1997-08-08T00:00:00,Michigan,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22040.png,2020.0,6.0,192.0
887,549,Matt,Prater,K,"5'10""",201.0,1984-08-10T00:00:00,Central Florida,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/549.png,2006.0,,
888,3100,Andy,Lee,P,"6'1""",185.0,1982-08-11T00:00:00,Pittsburgh,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/3100.png,2004.0,6.0,188.0
889,22042,Simon,Stepaniak,G,"6'4""",319.0,1997-05-15T00:00:00,Indiana,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22042.png,2020.0,6.0,209.0
890,22069,Stanford,Samuels,CB,"6'2""",185.0,1999-02-23T00:00:00,Florida State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22069.png,2020.0,,
891,22115,J.J.,Molson,K,"6'0""",182.0,,UCLA,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,2020.0,,
892,14890,Oday,Aboushi,G,"6'5""",315.0,1991-06-05T00:00:00,Virginia,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14890.png,2013.0,5.0,141.0
893,15076,Keenan,Allen,WR,"6'2""",211.0,1992-04-27T00:00:00,California,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15076.png,2013.0,3.0,76.0
894,11047,Colt,McCoy,QB,"6'1""",212.0,1986-09-05T00:00:00,Texas,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11047.png,2010.0,3.0,85.0
895,12845,A.J.,Green,WR,"6'4""",210.0,1988-07-31T00:00:00,Georgia,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12845.png,2011.0,1.0,4.0
896,22148,Vernon,Scott,S,"6'2""",206.0,1997-09-11T00:00:00,TCU,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22148.png,2020.0,7.0,236.0
897,22187,Ray,Wilborn,DB,"6'4""",224.0,1997-04-01T00:00:00,Ball State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,2020.0,,
898,16198,Matt,Feiler,OT,"6'6""",330.0,1992-07-07T00:00:00,Bloomsburg,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16198.png,2014.0,,
899,16481,Corey,Linsley,C,"6'3""",301.0,1991-07-27T00:00:00,Ohio State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16481.png,2014.0,5.0,161.0
900,13016,Virgil,Green,TE,"6'5""",255.0,1988-08-03T00:00:00,Nevada,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13016.png,2011.0,7.0,204.0
901,17118,Ty,Long,K,"6'2""",205.0,1993-04-06T00:00:00,Alabama-Birmingham,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17118.png,2015.0,,
902,17915,Joey,Bosa,DE,"6'5""",280.0,1995-07-11T00:00:00,Ohio State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17915.png,2016.0,1.0,3.0
903,17673,Damian,Parms,SS,"6'2""",210.0,1992-10-28T00:00:00,Florida Atlantic,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17673.png,2015.0,,
904,12897,Marcus,Gilbert,OT,"6'6""",330.0,1988-02-15T00:00:00,Florida,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12897.png,2011.0,2.0,63.0
905,12955,J.J.,Watt,DE,"6'5""",288.0,1989-03-22T00:00:00,Wisconsin,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12955.png,2011.0,1.0,11.0
906,19440,Kermit,Whitfield,WR,"5'8""",185.0,1993-10-08T00:00:00,Florida State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,2017.0,,
907,16150,Wesley,Johnson,C,"6'5""",297.0,1991-01-09T00:00:00,Vanderbilt,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16150.png,2014.0,5.0,173.0
908,18016,Kyler,Fackrell,OLB,"6'5""",245.0,1991-11-25T00:00:00,Utah State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18016.png,2016.0,3.0,88.0
909,18151,Lachlan,Edwards,P,"6'4""",209.0,1992-04-27T00:00:00,Sam Houston State,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18151.png,2016.0,7.0,235.0
910,13037,Rodney,Hudson,C,"6'2""",315.0,1989-07-12T00:00:00,Florida State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13037.png,2011.0,2.0,55.0
911,13749,Chandler,Jones,OLB,"6'5""",265.0,1990-02-27T00:00:00,Syracuse,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13749.png,2012.0,1.0,21.0
912,18262,Stephen,Anderson,TE,"6'3""",230.0,1993-01-30T05:00:00,California,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18262.png,2016.0,,
913,18332,Ryan,Smith,CB,"5'11""",189.0,1993-09-07T00:00:00,North Carolina Central,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18332.png,2016.0,4.0,108.0
914,13913,Kelvin,Beachum,OT,"6'3""",308.0,1989-06-08T00:00:00,Southern Methodist,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13913.png,2012.0,7.0,248.0
915,14042,Aaron,Brewer,LS,"6'5""",232.0,1990-07-05T04:00:00,San Diego State,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14042.png,2012.0,,
916,16153,Josh,Mauro,DE,"6'6""",290.0,1991-02-17T00:00:00,Stanford,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16153.png,2014.0,,
917,13029,Allen,Bailey,DE,"6'3""",288.0,1989-03-25T00:00:00,Miami (FL),DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13029.png,2011.0,3.0,86.0
918,12153,Ed,Dickson,TE,"6'4""",250.0,1987-07-25T00:00:00,Oregon,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12153.png,2010.0,3.0,70.0
919,18914,Mike,Williams,WR,"6'4""",220.0,1994-10-04T00:00:00,Clemson,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18914.png,2017.0,1.0,7.0
920,19441,B.J.,Bello,ILB,"6'3""",229.0,1994-10-31T00:00:00,Illinois State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19441.png,2017.0,,
921,14896,Brian,Winters,G,"6'4""",320.0,1991-07-10T00:00:00,Kent State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14896.png,2013.0,3.0,72.0
922,14925,Shawn,Williams,SS,"6'0""",212.0,1991-05-13T00:00:00,Georgia,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14925.png,2013.0,3.0,84.0
923,16154,Dan,McCullers,NT,"6'7""",352.0,1992-08-11T00:00:00,Tennessee,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16154.png,2014.0,6.0,215.0
924,19486,Storm,Norton,OT,"6'7""",317.0,1994-05-16T00:00:00,Toledo,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19486.png,2017.0,,
925,19560,Michael,Davis,CB,"6'2""",196.0,1995-01-06T00:00:00,Brigham Young,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19560.png,2017.0,,
926,14986,DeAndre,Hopkins,WR,"6'1""",214.0,1992-06-06T00:00:00,Clemson,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14986.png,2013.0,1.0,27.0
927,15011,Chris,Banjo,FS,"5'10""",207.0,1990-02-26T00:00:00,Southern Methodist,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15011.png,2013.0,,
928,19450,Karter,Schult,DE,"6'3""",263.0,1993-12-21T00:00:00,Northern Iowa,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19450.png,2017.0,,
929,16157,Ryan,Shazier,ILB,"6'1""",230.0,1992-01-14T00:00:00,Ohio State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16157.png,2014.0,1.0,15.0
930,19562,Austin,Ekeler,RB,"5'10""",200.0,1995-05-17T00:00:00,Western State (CO),OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19562.png,2017.0,,
931,19837,Derwin,James,SS,"6'2""",215.0,1996-08-03T00:00:00,Florida State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19837.png,2018.0,1.0,17.0
932,15094,Justin,Pugh,G,"6'5""",311.0,1990-08-15T00:00:00,Syracuse,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15094.png,2013.0,1.0,19.0
933,15177,Robert,Alford,CB,"5'10""",186.0,1988-11-01T00:00:00,Southeastern Louisiana,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15177.png,2013.0,2.0,60.0
934,9906,Danny,Amendola,WR,"5'11""",185.0,1985-11-02T00:00:00,Texas Tech,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/9906.png,2008.0,,
935,19451,Channing,Stribling,CB,"6'1""",188.0,1994-11-21T00:00:00,Michigan,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19451.png,2017.0,,
936,19454,Brian,Brown,WR,"6'1""",200.0,1994-10-22T00:00:00,Richmond,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19454.png,2017.0,,
937,19859,Uchenna,Nwosu,OLB,"6'2""",251.0,1996-12-28T00:00:00,USC,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19859.png,2018.0,2.0,48.0
938,19881,Justin,Jones,DT,"6'3""",309.0,1996-08-28T00:00:00,North Carolina State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19881.png,2018.0,3.0,84.0
939,16035,Malcolm,Butler,CB,"5'11""",190.0,1990-03-02T00:00:00,West Alabama,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16035.png,2014.0,,
940,16397,Devon,Kennard,OLB,"6'3""",256.0,1991-06-24T00:00:00,USC,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16397.png,2014.0,5.0,174.0
941,13036,Justin,Houston,DE,"6'3""",270.0,1989-01-12T00:00:00,Georgia,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13036.png,2011.0,3.0,70.0
942,19940,Kyzir,White,ILB,"6'2""",218.0,1996-03-24T00:00:00,West Virginia,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19940.png,2018.0,4.0,119.0
943,19983,Scott,Quessenberry,OL,"6'3""",310.0,1995-03-23T00:00:00,UCLA,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19983.png,2018.0,5.0,155.0
944,16785,D.J.,Humphries,OT,"6'5""",307.0,1993-12-28T00:00:00,Florida,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16785.png,2015.0,1.0,24.0
945,16813,Jordan,Phillips,NT,"6'6""",341.0,1992-09-21T00:00:00,Oklahoma,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16813.png,2015.0,2.0,52.0
946,20064,Justin,Jackson,RB,"6'0""",199.0,1996-04-22T00:00:00,Northwestern,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20064.png,2018.0,7.0,251.0
947,20144,Michael,Badgley,K,"5'10""",183.0,1995-07-28T04:00:00,Miami (FL),ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20144.png,2018.0,,
948,19456,Kennan,Gilchrist,OLB,"6'0""",230.0,1994-09-16T00:00:00,Appalachian State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19456.png,2017.0,,
949,19458,Joe,Jones,ILB,"6'0""",231.0,1994-02-21T00:00:00,Northwestern,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19458.png,2017.0,,
950,16816,Maxx,Williams,TE,"6'4""",252.0,1994-04-12T00:00:00,Minnesota,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16816.png,2015.0,2.0,55.0
951,16819,Markus,Golden,OLB,"6'3""",260.0,1991-03-13T00:00:00,Missouri,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16819.png,2015.0,2.0,58.0
952,20434,Brandon,Facyson,CB,"6'2""",197.0,1994-09-08T00:00:00,Virginia Tech,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20434.png,2018.0,,
953,20499,Ryan,Hunter,G,"6'3""",316.0,1995-04-01T00:00:00,Bowling Green,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20499.png,2018.0,,
954,20717,Tristan,Vizcaino,K,"6'2""",205.0,1996-07-31T00:00:00,Washington,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/0.png,2020.0,,
955,13073,Stefen,Wisniewski,G,"6'3""",305.0,1989-03-22T00:00:00,Penn State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13073.png,2011.0,2.0,48.0
956,16845,Jordan,Hicks,ILB,"6'1""",236.0,1992-06-27T00:00:00,Texas,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16845.png,2015.0,3.0,84.0
957,16894,Max,Garcia,G,"6'4""",309.0,1991-11-09T00:00:00,Florida,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16894.png,2015.0,4.0,133.0
958,19462,Nate,Theaker,G,"6'5""",309.0,1993-10-06T00:00:00,Wayne State (MI),OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19462.png,2017.0,,
959,16176,Williams,Poehls,OT,"6'8""",334.0,1991-11-27T00:00:00,Montana,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16176.png,2014.0,,
960,20721,Tevaughn,Campbell,CB,"6'0""",200.0,1993-06-14T00:00:00,Regina (Canada),DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20721.png,2019.0,,
961,20733,Nasir,Adderley,FS,"6'0""",206.0,1997-05-31T00:00:00,Delaware,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20733.png,2019.0,2.0,60.0
962,20750,Emeke,Egbule,OLB,"6'2""",245.0,1996-10-13T00:00:00,Houston,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20750.png,2019.0,6.0,200.0
963,20838,Tyron,Johnson,WR,"6'1""",193.0,1996-01-08T00:00:00,Oklahoma State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20838.png,2019.0,,
964,20905,Donald,Parham Jr.,TE,"6'8""",240.0,1997-08-16T00:00:00,Stetson,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20905.png,2019.0,,
965,20953,Easton,Stick,QB,"6'1""",224.0,1995-09-15T00:00:00,North Dakota State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20953.png,2019.0,5.0,166.0
966,16911,David,Parry,DT,"6'1""",308.0,1992-03-07T00:00:00,Stanford,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16911.png,2015.0,5.0,151.0
967,18180,Terrance,Smith,ILB,"6'3""",235.0,1993-05-03T00:00:00,Florida State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18180.png,2016.0,,
968,12179,Chris,Clark,OT,"6'5""",305.0,1985-10-01T00:00:00,Southern Mississippi,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12179.png,2008.0,,
969,16182,Avery,Williamson,ILB,"6'1""",246.0,1992-03-09T00:00:00,Kentucky,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16182.png,2014.0,5.0,151.0
970,17740,De'Ondre,Wesley,OT,"6'6""",322.0,1992-07-28T00:00:00,BYU,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17740.png,2015.0,,
971,17741,Matt,Lengel,TE,"6'7""",265.0,1990-12-27T00:00:00,Eastern Kentucky,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17741.png,2015.0,,
972,20967,Jerry,Tillery,DT,"6'6""",295.0,1996-10-08T00:00:00,Notre Dame,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20967.png,2019.0,1.0,28.0
973,20968,Drue,Tranquill,ILB,"6'2""",234.0,1995-08-15T00:00:00,Notre Dame,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20968.png,2019.0,4.0,130.0
974,21102,Cole,Mazza,LS,"6'1""",247.0,1995-02-14T00:00:00,Alabama,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21102.png,2019.0,,
975,16189,Alfred,Blue,RB,"6'2""",223.0,1991-04-27T00:00:00,LSU,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16189.png,2014.0,6.0,181.0
976,18416,Justin,Murray,OT,"6'5""",315.0,1993-04-19T00:00:00,Cincinnati,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18416.png,2016.0,,
977,18521,Charles,Washington,FS,"5'10""",192.0,1993-03-10T00:00:00,Fresno State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18521.png,2016.0,,
978,13085,Marcus,Gilchrist,SS,"5'10""",193.0,1988-11-14T00:00:00,Clemson,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13085.png,2011.0,2.0,50.0
979,17750,Ross,Travis,TE,"6'6""",248.0,1993-01-09T00:00:00,Penn State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17750.png,2015.0,,
980,18927,Budda,Baker,FS,"5'10""",195.0,1996-01-10T00:00:00,Washington,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18927.png,2017.0,2.0,36.0
981,18983,James,Conner,RB,"6'1""",233.0,1995-05-05T00:00:00,Pittsburgh,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18983.png,2017.0,3.0,105.0
982,19470,Cameron,Hunt,G,"6'4""",305.0,1994-12-17T00:00:00,Oregon,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19470.png,2017.0,,
983,21110,Trey,Pipkins III,OT,"6'6""",309.0,1996-09-05T00:00:00,Sioux Falls,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21110.png,2019.0,3.0,91.0
984,21130,Cortez,Broughton,DT,"6'2""",293.0,1996-09-02T00:00:00,Cincinnati,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21130.png,2019.0,7.0,242.0
985,21158,Matt,Sokol,TE,"6'5""",249.0,1995-11-09T00:00:00,Michigan State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21158.png,2019.0,,
986,13091,Corey,Liuget,DT,"6'2""",300.0,1990-03-18T00:00:00,Illinois,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13091.png,2011.0,1.0,18.0
987,19001,Sean,Harlow,G,"6'4""",284.0,1995-03-28T00:00:00,Oregon State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19001.png,2017.0,4.0,136.0
988,19071,Tanner,Vallejo,ILB,"6'1""",230.0,1994-12-16T00:00:00,Boise State,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19071.png,2017.0,6.0,195.0
989,19129,Khalfani,Muhammad,RB,"5'7""",174.0,1994-09-26T00:00:00,California,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19129.png,2017.0,7.0,241.0
990,19176,Darrell,Daniels,TE,"6'3""",256.0,1994-11-22T00:00:00,Washington,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19176.png,2017.0,,
991,17754,Will,Tye,TE,"6'2""",261.0,1991-11-04T00:00:00,SUNY-Stony Brook,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17754.png,2015.0,,
992,19314,Isaac,Whitney,WR,"6'2""",204.0,1994-06-22T00:00:00,USC,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19314.png,2017.0,,
993,19403,Krishawn,Hogan,WR,"6'3""",217.0,1995-05-12T00:00:00,Marian (IN),OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19403.png,2017.0,,
994,16199,James,Ferentz,G,"6'2""",300.0,1989-06-05T00:00:00,Iowa,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16199.png,2014.0,,
995,21162,Tyree,St. Louis,OT,"6'5""",305.0,1997-08-05T00:00:00,Miami (FL),OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21162.png,2019.0,,
996,21178,Jason,Moore,WR,"6'3""",213.0,1995-06-23T00:00:00,Findlay,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21178.png,2019.0,,
997,21448,Jalen,Guyton,WR,"6'1""",212.0,1997-06-07T00:00:00,North Texas,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21448.png,2019.0,,
998,17756,Malcolm,Bunche,G,"6'6""",320.0,1991-10-16T00:00:00,UCLA,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17756.png,2015.0,,
999,19591,Jamal,Carter,SS,"6'1""",215.0,1994-04-12T00:00:00,Miami (FL),DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19591.png,2017.0,,
1000,19815,Christian,Kirk,WR,"5'10""",200.0,1996-11-18T00:00:00,Texas A&M,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19815.png,2018.0,2.0,47.0
1001,19476,Shakir,Soto,DE,"6'3""",295.0,1994-02-12T00:00:00,Pittsburgh,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19476.png,2017.0,,
1002,19477,Orion,Stewart,SS,"6'1""",205.0,1994-01-10T10:00:00,Baylor,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19477.png,2017.0,,
1003,19478,Dymonte,Thomas,FS,"6'2""",199.0,1993-11-30T00:00:00,Michigan,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19478.png,2017.0,,
1004,19919,Chase,Edmonds,RB,"5'9""",210.0,1996-04-13T00:00:00,Fordham,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19919.png,2018.0,4.0,134.0
1005,19965,Kylie,Fitts,OLB,"6'4""",260.0,1994-10-11T00:00:00,Utah,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19965.png,2018.0,6.0,181.0
1006,21681,Justin,Herbert,QB,"6'6""",240.0,1998-03-10T00:00:00,Oregon,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21681.png,2020.0,1.0,6.0
1007,21718,Joe,Reed,WR,"6'0""",211.0,1998-01-04T00:00:00,Virginia,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21718.png,2020.0,5.0,151.0
1008,19480,Brandon,Barnes,TE,"6'4""",259.0,1994-05-31T00:00:00,Alabama State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19480.png,2017.0,,
1009,20085,Dennis,Gardeck,ILB,"6'0""",232.0,1994-08-09T00:00:00,Sioux Falls,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20085.png,2018.0,,
1010,20088,Ezekiel,Turner,ILB,"6'2""",214.0,1996-06-09T00:00:00,Washington,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20088.png,2018.0,,
1011,20194,Rico,Gafford,WR,"5'10""",185.0,1996-05-23T00:00:00,Wyoming,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20194.png,2018.0,,
1012,13109,Dan,Bailey,K,"6'0""",190.0,1988-01-26T00:00:00,Oklahoma State,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13109.png,2011.0,,
1013,21758,K.J.,Hill Jr.,WR,"6'0""",198.0,1997-09-15T00:00:00,Ohio State,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21758.png,2020.0,7.0,220.0
